uniqueID,year,treat,returnyear,groupID,Gender,Cohort,Discipline,Doctoral_graduation_year,post,treat_post,Region_bf_rcrt,Doc_region,num_of_pub,Q12_num,Q1_num,top10_num,FA_pub,FA_Q12pub,FA_Q1pub,FA_top10pub,LA_pub,LA_Q12pub,LA_Q1pub,LA_top10pub,teamsize,teamsize_nlg,grant,grant_nlg,Recruit_institution,phd_overall_rank,phd_field_rank,bc_overall_rank
1_402,2018,1,2013,402,Male,3,PHYSICS AND MATHEMATICS,2008,1,1,USA,USA,4,4,4,2,2,2,2,1,1,1,1,0,0,0,347442.1849136912,32158.902813903995,Hunan University,128,115,
1_402,2019,1,2013,402,Male,3,PHYSICS AND MATHEMATICS,2008,1,1,USA,USA,6,6,6,3,2,2,2,1,3,3,3,1,0,0,32319.391634980988,57984.79087452471,Hunan University,128,115,
1_403,2011,1,2013,403,Male,3,INFORMATION SCIENCE,2010,0,0,BELGIUM,SINGAPORE,12,12,8,4,4,4,3,2,3,3,2,0,6,0,0,0,Hunan University,58,13,18
1_403,2012,1,2013,403,Male,3,INFORMATION SCIENCE,2010,0,0,BELGIUM,SINGAPORE,4,4,3,3,1,1,1,1,0,0,0,0,0,0,0,16.666666666666668,Hunan University,58,13,18
1_403,2013,1,2013,403,Male,3,INFORMATION SCIENCE,2010,0,0,BELGIUM,SINGAPORE,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,250016.66666666666,Hunan University,58,13,18
1_403,2014,1,2013,403,Male,3,INFORMATION SCIENCE,2010,0,0,BELGIUM,SINGAPORE,3,1,1,0,0,0,0,0,1,0,0,0,0,1,4.433803316484881,430473.44151813426,Hunan University,58,13,18
1_403,2015,1,2013,403,Male,3,INFORMATION SCIENCE,2010,1,1,BELGIUM,SINGAPORE,13,13,10,3,1,1,1,0,2,2,2,0,1,10,64587.10066305003,418014.20821493154,Hunan University,58,13,18
1_403,2016,1,2013,403,Male,3,INFORMATION SCIENCE,2010,1,1,BELGIUM,SINGAPORE,39,35,29,12,0,0,0,0,7,5,4,2,10,13,405652.9623130275,71404.69624801537,Hunan University,58,13,18
1_403,2017,1,2013,403,Male,3,INFORMATION SCIENCE,2010,1,1,BELGIUM,SINGAPORE,36,33,28,15,0,0,0,0,8,6,4,4,13,48,386743.06883365195,15973.55003186743,Hunan University,58,13,18
1_403,2018,1,2013,403,Male,3,INFORMATION SCIENCE,2010,1,1,BELGIUM,SINGAPORE,45,45,39,30,0,0,0,0,21,21,20,15,48,71,382635.69007645623,32947.111216205565,Hunan University,58,13,18
1_403,2019,1,2013,403,Male,3,INFORMATION SCIENCE,2010,1,1,BELGIUM,SINGAPORE,59,53,48,35,0,0,0,0,38,33,30,21,71,94,15882.446134347274,57636.248415716094,Hunan University,58,13,18
1_407,2007,1,2012,407,Female,3,CHEMISTRY,2006,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Huaqiao University,113,101,32
1_407,2008,1,2012,407,Female,3,CHEMISTRY,2006,0,0,USA,USA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Huaqiao University,113,101,32
1_407,2009,1,2012,407,Female,3,CHEMISTRY,2006,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Huaqiao University,113,101,32
1_407,2010,1,2012,407,Female,3,CHEMISTRY,2006,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Huaqiao University,113,101,32
1_407,2011,1,2012,407,Female,3,CHEMISTRY,2006,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Huaqiao University,113,101,32
1_407,2012,1,2012,407,Female,3,CHEMISTRY,2006,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Huaqiao University,113,101,32
1_407,2013,1,2012,407,Female,3,CHEMISTRY,2006,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,380958.78820960695,Huaqiao University,113,101,32
1_407,2014,1,2012,407,Female,3,CHEMISTRY,2006,1,1,USA,USA,2,2,2,1,1,1,1,1,1,1,1,0,3,2,0,371330.9390795424,Huaqiao University,113,101,32
1_407,2015,1,2012,407,Female,3,CHEMISTRY,2006,1,1,USA,USA,5,5,4,3,1,1,1,1,4,4,3,2,2,7,16145.698785843451,360587.18677344354,Huaqiao University,113,101,32
1_407,2016,1,2012,407,Female,3,CHEMISTRY,2006,1,1,USA,USA,11,11,9,4,0,0,0,0,11,11,9,4,7,12,349920.5314615192,15668.087239909752,Huaqiao University,113,101,32
1_407,2017,1,2012,407,Female,3,CHEMISTRY,2006,1,1,USA,USA,13,12,10,3,0,0,0,0,13,12,10,3,12,21,333612.09369024856,0,Huaqiao University,113,101,32
1_407,2018,1,2012,407,Female,3,CHEMISTRY,2006,1,1,USA,USA,23,22,18,13,0,0,0,0,23,22,18,13,21,26,330062.18964294164,31213.052731142114,Huaqiao University,113,101,32
1_407,2019,1,2012,407,Female,3,CHEMISTRY,2006,1,1,USA,USA,26,26,22,17,0,0,0,0,26,26,22,17,26,25,0,31368.821292775665,Huaqiao University,113,101,32
1_409,2010,1,2012,409,Male,3,INFORMATION SCIENCE,2009,0,0,CANADA,USA,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Huazhong University of Science and Technology,18,55,1
1_409,2011,1,2012,409,Male,3,INFORMATION SCIENCE,2009,0,0,CANADA,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Huazhong University of Science and Technology,18,55,1
1_409,2012,1,2012,409,Male,3,INFORMATION SCIENCE,2009,0,0,CANADA,USA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Huazhong University of Science and Technology,18,55,1
1_409,2013,1,2012,409,Male,3,INFORMATION SCIENCE,2009,0,0,CANADA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407569.0502183406,Huazhong University of Science and Technology,18,55,1
1_409,2014,1,2012,409,Male,3,INFORMATION SCIENCE,2009,1,1,CANADA,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397268.688480979,Huazhong University of Science and Technology,18,55,1
1_409,2015,1,2012,409,Male,3,INFORMATION SCIENCE,2009,1,1,CANADA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41332.98889175923,385774.47687935934,Huazhong University of Science and Technology,18,55,1
1_409,2016,1,2012,409,Male,3,INFORMATION SCIENCE,2009,1,1,CANADA,USA,1,0,0,0,0,0,0,0,1,0,0,0,4,0,374362.7475557784,46628.22762597142,Huazhong University of Science and Technology,18,55,1
1_409,2017,1,2012,409,Male,3,INFORMATION SCIENCE,2009,1,1,CANADA,USA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,356915.1529636711,44455.066921606114,Huazhong University of Science and Technology,18,55,1
1_409,2018,1,2012,409,Male,3,INFORMATION SCIENCE,2009,1,1,CANADA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,359265.3109482147,6148.025537952234,Huazhong University of Science and Technology,18,55,1
1_409,2019,1,2012,409,Male,3,INFORMATION SCIENCE,2009,1,1,CANADA,USA,3,2,0,0,0,0,0,0,1,1,0,0,1,2,44201.52091254752,6178.7072243346,Huazhong University of Science and Technology,18,55,1
1_41,2002,1,2010,41,Male,1,CHEMISTRY,2001,0,0,JAPAN,JAPAN,5,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,Ocean University of China,29,8,11
1_41,2003,1,2010,41,Male,1,CHEMISTRY,2001,0,0,JAPAN,JAPAN,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Ocean University of China,29,8,11
1_41,2004,1,2010,41,Male,1,CHEMISTRY,2001,0,0,JAPAN,JAPAN,5,5,3,2,1,1,1,1,0,0,0,0,0,0,0,0,Ocean University of China,29,8,11
1_41,2005,1,2010,41,Male,1,CHEMISTRY,2001,0,0,JAPAN,JAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ocean University of China,29,8,11
1_41,2006,1,2010,41,Male,1,CHEMISTRY,2001,0,0,JAPAN,JAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ocean University of China,29,8,11
1_41,2007,1,2010,41,Male,1,CHEMISTRY,2001,0,0,JAPAN,JAPAN,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,Ocean University of China,29,8,11
1_41,2008,1,2010,41,Male,1,CHEMISTRY,2001,0,0,JAPAN,JAPAN,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Ocean University of China,29,8,11
1_41,2009,1,2010,41,Male,1,CHEMISTRY,2001,0,0,JAPAN,JAPAN,3,2,2,0,3,2,2,0,0,0,0,0,0,0,0,0,Ocean University of China,29,8,11
1_41,2010,1,2010,41,Male,1,CHEMISTRY,2001,0,0,JAPAN,JAPAN,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,Ocean University of China,29,8,11
1_41,2011,1,2010,41,Male,1,CHEMISTRY,2001,0,0,JAPAN,JAPAN,9,9,8,6,2,2,1,1,0,0,0,0,0,0,0,0,Ocean University of China,29,8,11
1_41,2012,1,2010,41,Male,1,CHEMISTRY,2001,1,1,JAPAN,JAPAN,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,374426.5655714687,Ocean University of China,29,8,11
1_41,2013,1,2010,41,Male,1,CHEMISTRY,2001,1,1,JAPAN,JAPAN,5,4,3,1,1,0,0,0,0,0,0,0,0,3,0,367448.962882096,Ocean University of China,29,8,11
1_41,2014,1,2010,41,Male,1,CHEMISTRY,2001,1,1,JAPAN,JAPAN,5,4,3,2,1,1,1,0,3,2,1,1,3,15,0,358162.54322958237,Ocean University of China,29,8,11
1_41,2015,1,2010,41,Male,1,CHEMISTRY,2001,1,1,JAPAN,JAPAN,5,4,3,0,0,0,0,0,4,4,3,0,15,9,347799.7933350555,3358.305347455438,Ocean University of China,29,8,11
1_41,2016,1,2010,41,Male,1,CHEMISTRY,2001,1,1,JAPAN,JAPAN,5,5,4,3,0,0,0,0,2,2,2,1,9,13,337511.4063675107,33341.68964652795,Ocean University of China,29,8,11
1_41,2017,1,2010,41,Male,1,CHEMISTRY,2001,1,1,JAPAN,JAPAN,6,5,0,0,0,0,0,0,6,5,0,0,13,15,321781.309751434,28680.688336520074,Ocean University of China,29,8,11
1_41,2018,1,2010,41,Male,1,CHEMISTRY,2001,1,1,JAPAN,JAPAN,6,3,2,2,0,0,0,0,6,3,2,2,15,14,31449.515251832585,28375.502482856467,Ocean University of China,29,8,11
1_41,2019,1,2010,41,Male,1,CHEMISTRY,2001,1,1,JAPAN,JAPAN,11,10,5,3,0,0,0,0,6,5,2,1,14,20,28517.110266159696,28517.110266159696,Ocean University of China,29,8,11
1_412,2009,1,2012,412,Male,3,ENGINEERING AND MATERIALS SCIENCE,2008,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Huazhong University of Science and Technology,21,40,6
1_412,2010,1,2012,412,Male,3,ENGINEERING AND MATERIALS SCIENCE,2008,0,0,USA,USA,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,Huazhong University of Science and Technology,21,40,6
1_412,2011,1,2012,412,Male,3,ENGINEERING AND MATERIALS SCIENCE,2008,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Huazhong University of Science and Technology,21,40,6
1_412,2012,1,2012,412,Male,3,ENGINEERING AND MATERIALS SCIENCE,2008,0,0,USA,USA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Huazhong University of Science and Technology,21,40,6
1_412,2013,1,2012,412,Male,3,ENGINEERING AND MATERIALS SCIENCE,2008,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363904.3395196506,Huazhong University of Science and Technology,21,40,6
1_412,2014,1,2012,412,Male,3,ENGINEERING AND MATERIALS SCIENCE,2008,1,1,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397274.67411545623,Huazhong University of Science and Technology,21,40,6
1_412,2015,1,2012,412,Male,3,ENGINEERING AND MATERIALS SCIENCE,2008,1,1,USA,USA,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3.2291397571686904,385780.28933092224,Huazhong University of Science and Technology,21,40,6
1_412,2016,1,2012,412,Male,3,ENGINEERING AND MATERIALS SCIENCE,2008,1,1,USA,USA,4,3,2,0,0,0,0,0,0,0,0,0,0,0,374368.3880671848,66187.64101278516,Huazhong University of Science and Technology,21,40,6
1_412,2017,1,2012,412,Male,3,ENGINEERING AND MATERIALS SCIENCE,2008,1,1,USA,USA,3,3,1,0,0,0,0,0,1,1,0,0,0,4,356920.53059273417,325971.95666029316,Huazhong University of Science and Technology,21,40,6
1_412,2018,1,2012,412,Male,3,ENGINEERING AND MATERIALS SCIENCE,2008,1,1,USA,USA,3,3,2,0,0,0,0,0,1,1,1,0,4,4,377714.70796878694,322503.3498857098,Huazhong University of Science and Technology,21,40,6
1_412,2019,1,2012,412,Male,3,ENGINEERING AND MATERIALS SCIENCE,2008,1,1,USA,USA,4,4,2,0,0,0,0,0,2,2,1,0,4,9,324112.8010139417,286089.98732572875,Huazhong University of Science and Technology,21,40,6
1_413,2010,1,2012,413,Male,3,ENGINEERING AND MATERIALS SCIENCE,2009,0,0,GERMAN,GERMANY,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,Jiangnan University,720,1149,120
1_413,2011,1,2012,413,Male,3,ENGINEERING AND MATERIALS SCIENCE,2009,0,0,GERMAN,GERMANY,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Jiangnan University,720,1149,120
1_413,2012,1,2012,413,Male,3,ENGINEERING AND MATERIALS SCIENCE,2009,0,0,GERMAN,GERMANY,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Jiangnan University,720,1149,120
1_413,2013,1,2012,413,Male,3,ENGINEERING AND MATERIALS SCIENCE,2009,0,0,GERMAN,GERMANY,3,3,2,0,2,2,1,0,0,0,0,0,0,0,0,363900.9279475982,Jiangnan University,720,1149,120
1_413,2014,1,2012,413,Male,3,ENGINEERING AND MATERIALS SCIENCE,2009,1,1,GERMAN,GERMANY,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,371330.9390795424,Jiangnan University,720,1149,120
1_413,2015,1,2012,413,Male,3,ENGINEERING AND MATERIALS SCIENCE,2009,1,1,GERMAN,GERMANY,5,4,3,0,0,0,0,0,2,1,0,0,3,6,0,360587.18677344354,Jiangnan University,720,1149,120
1_413,2016,1,2012,413,Male,3,ENGINEERING AND MATERIALS SCIENCE,2009,1,1,GERMAN,GERMANY,4,4,1,0,0,0,0,0,3,3,1,0,6,10,349920.5314615192,15668.087239909752,Jiangnan University,720,1149,120
1_413,2017,1,2012,413,Male,3,ENGINEERING AND MATERIALS SCIENCE,2009,1,1,GERMAN,GERMANY,5,4,3,1,0,0,0,0,5,4,3,1,10,7,333612.09369024856,14937.858508604206,Jiangnan University,720,1149,120
1_413,2018,1,2012,413,Male,3,ENGINEERING AND MATERIALS SCIENCE,2009,1,1,GERMAN,GERMANY,5,5,3,0,0,0,0,0,3,3,1,0,7,11,330062.18964294164,0,Jiangnan University,720,1149,120
1_413,2019,1,2012,413,Male,3,ENGINEERING AND MATERIALS SCIENCE,2009,1,1,GERMAN,GERMANY,6,6,4,2,0,0,0,0,6,6,4,2,11,10,14852.661596958174,30893.536121673,Jiangnan University,720,1149,120
1_415,2010,1,2012,415,Male,3,CHEMISTRY,2009,0,0,USA,USA,5,5,5,4,3,3,3,3,0,0,0,0,0,0,0,0,Southern University of Science and Technology,31,66,23
1_415,2011,1,2012,415,Male,3,CHEMISTRY,2009,0,0,USA,USA,9,9,7,7,4,4,4,4,0,0,0,0,0,0,0,0,Southern University of Science and Technology,31,66,23
1_415,2012,1,2012,415,Male,3,CHEMISTRY,2009,0,0,USA,USA,10,9,8,8,1,1,1,1,0,0,0,0,0,0,0,0,Southern University of Science and Technology,31,66,23
1_415,2013,1,2012,415,Male,3,CHEMISTRY,2009,0,0,USA,USA,10,10,10,9,2,2,2,2,0,0,0,0,0,0,0,363902.7474526928,Southern University of Science and Technology,31,66,23
1_415,2014,1,2012,415,Male,3,CHEMISTRY,2009,1,1,USA,USA,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,354705.95016405074,Southern University of Science and Technology,31,66,23
1_415,2015,1,2012,415,Male,3,CHEMISTRY,2009,1,1,USA,USA,3,3,3,1,0,0,0,0,0,0,0,0,0,3,1.7222078704899682,344471.6266253337,Southern University of Science and Technology,31,66,23
1_415,2016,1,2012,415,Male,3,CHEMISTRY,2009,1,1,USA,USA,3,3,2,1,0,0,0,0,1,1,1,1,3,10,334254.1154842484,12578.758251859279,Southern University of Science and Technology,31,66,23
1_415,2017,1,2012,415,Male,3,CHEMISTRY,2009,1,1,USA,USA,9,9,8,7,0,0,0,0,3,3,2,2,10,8,318702.1191841937,11992.511153601019,Southern University of Science and Technology,31,66,23
1_415,2018,1,2012,415,Male,3,CHEMISTRY,2009,1,1,USA,USA,12,12,12,9,0,0,0,0,2,2,2,2,8,6,327148.1831796327,42106.09285094979,Southern University of Science and Technology,31,66,23
1_415,2019,1,2012,415,Male,3,CHEMISTRY,2009,1,1,USA,USA,12,12,11,10,0,0,0,0,2,2,1,1,6,19,11924.11280101394,42300.38022813688,Southern University of Science and Technology,31,66,23
1_418,2006,1,2013,418,Male,3,INFORMATION SCIENCE,2005,0,0,USA,USA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Southern University of Science and Technology,11,26,17
1_418,2007,1,2013,418,Male,3,INFORMATION SCIENCE,2005,0,0,USA,USA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Southern University of Science and Technology,11,26,17
1_418,2008,1,2013,418,Male,3,INFORMATION SCIENCE,2005,0,0,USA,USA,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,Southern University of Science and Technology,11,26,17
1_418,2009,1,2013,418,Male,3,INFORMATION SCIENCE,2005,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,Southern University of Science and Technology,11,26,17
1_418,2010,1,2013,418,Male,3,INFORMATION SCIENCE,2005,0,0,USA,USA,4,4,2,2,0,0,0,0,4,4,2,2,6,3,0,0,Southern University of Science and Technology,11,26,17
1_418,2011,1,2013,418,Male,3,INFORMATION SCIENCE,2005,0,0,USA,USA,4,4,3,1,0,0,0,0,3,3,2,0,3,3,0,0,Southern University of Science and Technology,11,26,17
1_418,2012,1,2013,418,Male,3,INFORMATION SCIENCE,2005,0,0,USA,USA,3,3,3,0,0,0,0,0,3,3,3,0,3,4,0,0,Southern University of Science and Technology,11,26,17
1_418,2013,1,2013,418,Male,3,INFORMATION SCIENCE,2005,0,0,USA,USA,3,3,1,0,0,0,0,0,3,3,1,0,4,0,0,50,Southern University of Science and Technology,11,26,17
1_418,2014,1,2013,418,Male,3,INFORMATION SCIENCE,2005,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354744.0808725725,Southern University of Science and Technology,11,26,17
1_418,2015,1,2013,418,Male,3,INFORMATION SCIENCE,2005,1,1,USA,USA,1,1,0,0,0,0,0,0,1,1,0,0,0,0,12.916559028674762,344495.7375355205,Southern University of Science and Technology,11,26,17
1_418,2016,1,2013,418,Male,3,INFORMATION SCIENCE,2005,1,1,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334290.0476309852,57.65856104286789,Southern University of Science and Technology,11,26,17
1_418,2017,1,2013,418,Male,3,INFORMATION SCIENCE,2005,1,1,USA,USA,2,2,2,2,0,0,0,0,0,0,0,0,0,10,318724.42638623324,19.120458891013385,Southern University of Science and Technology,11,26,17
1_418,2018,1,2013,418,Male,3,INFORMATION SCIENCE,2005,1,1,USA,USA,7,5,5,4,0,0,0,0,3,1,1,1,10,9,315337.66847954603,18.917001655237645,Southern University of Science and Technology,11,26,17
1_418,2019,1,2013,418,Male,3,INFORMATION SCIENCE,2005,1,1,USA,USA,9,8,7,6,0,0,0,0,2,1,0,0,9,7,19.011406844106464,2.376425855513308,Southern University of Science and Technology,11,26,17
1_42,2007,1,2011,42,Male,1,CHEMISTRY,2006,0,0,SINGAPORE,SINGAPORE,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"Institute of Chemistry, CAS",28,14,17
1_42,2008,1,2011,42,Male,1,CHEMISTRY,2006,0,0,SINGAPORE,SINGAPORE,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Institute of Chemistry, CAS",28,14,17
1_42,2009,1,2011,42,Male,1,CHEMISTRY,2006,0,0,SINGAPORE,SINGAPORE,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"Institute of Chemistry, CAS",28,14,17
1_42,2010,1,2011,42,Male,1,CHEMISTRY,2006,0,0,SINGAPORE,SINGAPORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Institute of Chemistry, CAS",28,14,17
1_42,2011,1,2011,42,Male,1,CHEMISTRY,2006,0,0,SINGAPORE,SINGAPORE,3,3,3,1,2,2,2,1,0,0,0,0,0,0,0,0,"Institute of Chemistry, CAS",28,14,17
1_42,2012,1,2011,42,Male,1,CHEMISTRY,2006,0,0,SINGAPORE,SINGAPORE,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,409248.2448750351,"Institute of Chemistry, CAS",28,14,17
1_42,2013,1,2011,42,Male,1,CHEMISTRY,2006,1,1,SINGAPORE,SINGAPORE,1,0,0,0,0,0,0,0,1,0,0,0,3,5,0,397743.72270742356,"Institute of Chemistry, CAS",28,14,17
1_42,2014,1,2011,42,Male,1,CHEMISTRY,2006,1,1,SINGAPORE,SINGAPORE,7,6,6,5,0,0,0,0,1,1,1,1,5,11,32987.49667464751,387691.67331737163,"Institute of Chemistry, CAS",28,14,17
1_42,2015,1,2011,42,Male,1,CHEMISTRY,2006,1,1,SINGAPORE,SINGAPORE,11,11,9,6,0,0,0,0,4,4,4,2,11,13,376474.5543787135,80599.32833893051,"Institute of Chemistry, CAS",28,14,17
1_42,2016,1,2011,42,Male,1,CHEMISTRY,2006,1,1,SINGAPORE,SINGAPORE,15,15,14,10,0,0,0,0,6,6,6,4,13,16,365337.9293055904,78215.09150162949,"Institute of Chemistry, CAS",28,14,17
1_42,2017,1,2011,42,Male,1,CHEMISTRY,2006,1,1,SINGAPORE,SINGAPORE,18,18,17,12,0,0,0,0,13,13,12,8,16,13,393244.0248565965,76481.83556405353,"Institute of Chemistry, CAS",28,14,17
1_42,2018,1,2011,42,Male,1,CHEMISTRY,2006,1,1,SINGAPORE,SINGAPORE,12,12,10,8,0,0,0,0,9,9,8,6,13,10,73776.30645542682,241191.77110427996,"Institute of Chemistry, CAS",28,14,17
1_42,2019,1,2011,42,Male,1,CHEMISTRY,2006,1,1,SINGAPORE,SINGAPORE,10,10,9,5,0,0,0,0,7,7,6,3,10,11,76045.62737642585,242395.43726235742,"Institute of Chemistry, CAS",28,14,17
1_420,2009,1,2012,420,Male,3,INFORMATION SCIENCE,2008,0,0,"CHINA,HONG KONG","CHINA,HONG KONG",1,1,1,0,1,1,1,0,0,0,0,0,0,2,0,0,Southern University of Science and Technology,74,34,17
1_420,2010,1,2012,420,Male,3,INFORMATION SCIENCE,2008,0,0,"CHINA,HONG KONG","CHINA,HONG KONG",3,3,3,0,2,2,2,0,1,1,1,0,2,0,0,0,Southern University of Science and Technology,74,34,17
1_420,2011,1,2012,420,Male,3,INFORMATION SCIENCE,2008,0,0,"CHINA,HONG KONG","CHINA,HONG KONG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern University of Science and Technology,74,34,17
1_420,2012,1,2012,420,Male,3,INFORMATION SCIENCE,2008,0,0,"CHINA,HONG KONG","CHINA,HONG KONG",3,3,3,2,3,3,3,2,0,0,0,0,0,0,0,0,Southern University of Science and Technology,74,34,17
1_420,2013,1,2012,420,Male,3,INFORMATION SCIENCE,2008,0,0,"CHINA,HONG KONG","CHINA,HONG KONG",2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,363900.9279475982,Southern University of Science and Technology,74,34,17
1_420,2014,1,2012,420,Male,3,INFORMATION SCIENCE,2008,1,1,"CHINA,HONG KONG","CHINA,HONG KONG",1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,354704.17664272414,Southern University of Science and Technology,74,34,17
1_420,2015,1,2012,420,Male,3,INFORMATION SCIENCE,2008,1,1,"CHINA,HONG KONG","CHINA,HONG KONG",2,2,2,0,0,0,0,0,1,1,1,0,1,0,0,360587.18677344354,Southern University of Science and Technology,74,34,17
1_420,2016,1,2012,420,Male,3,INFORMATION SCIENCE,2008,1,1,"CHINA,HONG KONG","CHINA,HONG KONG",1,1,0,0,0,0,0,0,0,0,0,0,0,0,334252.44422160945,15668.087239909752,Southern University of Science and Technology,74,34,17
1_420,2017,1,2012,420,Male,3,INFORMATION SCIENCE,2008,1,1,"CHINA,HONG KONG","CHINA,HONG KONG",4,3,2,1,0,0,0,0,0,0,0,0,0,0,333612.09369024856,14937.858508604206,Southern University of Science and Technology,74,34,17
1_420,2018,1,2012,420,Male,3,INFORMATION SCIENCE,2008,1,1,"CHINA,HONG KONG","CHINA,HONG KONG",4,4,2,2,0,0,0,0,1,1,1,1,0,2,330062.18964294164,44100.26010877276,Southern University of Science and Technology,74,34,17
1_420,2019,1,2012,420,Male,3,INFORMATION SCIENCE,2008,1,1,"CHINA,HONG KONG","CHINA,HONG KONG",8,8,6,1,0,0,0,0,1,1,1,0,2,1,14852.661596958174,29467.68060836502,Southern University of Science and Technology,74,34,17
1_427,2010,1,2013,427,Male,3,INFORMATION SCIENCE,2009,0,0,SINGAPORE,USA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Nanjing University,91,18,23
1_427,2011,1,2013,427,Male,3,INFORMATION SCIENCE,2009,0,0,SINGAPORE,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nanjing University,91,18,23
1_427,2012,1,2013,427,Male,3,INFORMATION SCIENCE,2009,0,0,SINGAPORE,USA,2,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,Nanjing University,91,18,23
1_427,2013,1,2013,427,Male,3,INFORMATION SCIENCE,2009,0,0,SINGAPORE,USA,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Nanjing University,91,18,23
1_427,2014,1,2013,427,Male,3,INFORMATION SCIENCE,2009,0,0,SINGAPORE,USA,3,3,3,0,1,1,1,0,0,0,0,0,0,0,0,354704.17664272414,Nanjing University,91,18,23
1_427,2015,1,2013,427,Male,3,INFORMATION SCIENCE,2009,1,1,SINGAPORE,USA,4,4,3,2,0,0,0,0,1,1,0,0,0,0,0,409024.2831309739,Nanjing University,91,18,23
1_427,2016,1,2013,427,Male,3,INFORMATION SCIENCE,2009,1,1,SINGAPORE,USA,3,3,3,2,1,1,1,1,2,2,2,1,0,0,334252.44422160945,62672.348959639006,Nanjing University,91,18,23
1_427,2017,1,2013,427,Male,3,INFORMATION SCIENCE,2009,1,1,SINGAPORE,USA,5,5,5,5,1,1,1,1,0,0,0,0,0,2,378425.6692160611,59751.43403441682,Nanjing University,91,18,23
1_427,2018,1,2013,427,Male,3,INFORMATION SCIENCE,2009,1,1,SINGAPORE,USA,8,7,6,6,0,0,0,0,2,1,0,0,2,3,374398.9122724048,87964.05769685504,Nanjing University,91,18,23
1_427,2019,1,2013,427,Male,3,INFORMATION SCIENCE,2009,1,1,SINGAPORE,USA,2,2,2,2,0,0,0,0,1,1,1,1,3,4,59410.6463878327,28992.395437262356,Nanjing University,91,18,23
